图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FMP-ED-预测置信度,FMP-LD-预测置信度,FMP-MD-预测置信度,FMP-OM-预测置信度,FMP-SD-预测置信度,HFP-ED-预测置信度,HFP-LD-预测置信度,HFP-MD-预测置信度,HFP-OM-预测置信度,HFP-SD-预测置信度,SJP-ED-预测置信度,SJP-LD-预测置信度,SJP-MD-预测置信度,SJP-OM-预测置信度,SJP-SD-预测置信度
../Image/Train_Image\test\HFP-OM\IMG_20230413_120553.jpg,8,HFP-OM,8.0,HFP-OM,6.0,HFP-LD,11.0,SJP-LD,13.0,SJP-OM,1.0,1.600117e-07,7.925671e-10,1.5028352e-09,1.1421754e-07,1.5119637e-09,1.6482292e-09,2.0554482e-06,1.1446808e-08,0.99999416,7.5666314e-08,1.3102576e-07,1.9758231e-06,4.1687818e-07,6.3766515e-07,2.124978e-07
../Image/Train_Image\test\HFP-OM\IMG_20230413_120553_move.jpg,8,HFP-OM,8.0,HFP-OM,6.0,HFP-LD,11.0,SJP-LD,0.0,FMP-ED,1.0,2.6056462e-06,2.8641693e-08,1.2418381e-08,4.733582e-07,2.3872437e-09,3.185761e-08,1.39469985e-05,3.6870567e-08,0.9999696,7.238565e-07,5.562872e-07,8.137944e-06,9.019999e-07,2.2295221e-06,6.624331e-07
../Image/Train_Image\test\HFP-OM\IMG_20230413_120555_1.jpg,8,HFP-OM,8.0,HFP-OM,11.0,SJP-LD,13.0,SJP-OM,12.0,SJP-MD,1.0,2.660405e-06,7.07319e-09,5.3236803e-08,8.1125044e-08,1.2475354e-09,2.8717169e-09,8.0347274e-07,7.3778594e-08,0.9997675,5.3874412e-08,3.849107e-06,0.00015671023,2.3205474e-05,3.8843325e-05,6.124347e-06
../Image/Train_Image\test\HFP-OM\IMG_20230413_120555_move.jpg,8,HFP-OM,8.0,HFP-OM,10.0,SJP-ED,13.0,SJP-OM,12.0,SJP-MD,1.0,7.074469e-06,6.6506345e-08,1.4160666e-08,4.6002737e-07,7.0639143e-09,4.7876693e-08,2.2404109e-05,9.7239074e-08,0.99983037,2.0121118e-07,4.6713012e-05,9.176564e-06,2.971092e-05,3.0193742e-05,2.3424462e-05
../Image/Train_Image\test\HFP-OM\IMG_20230413_120556_2_horizontal.jpg,8,HFP-OM,8.0,HFP-OM,14.0,SJP-SD,11.0,SJP-LD,12.0,SJP-MD,1.0,2.1686956e-06,2.4437995e-07,1.766984e-07,8.573211e-08,7.792144e-09,2.9842624e-07,1.1410716e-05,1.6800394e-07,0.9990134,2.1572348e-06,2.6519127e-05,0.00024332777,0.000225416,0.00021743264,0.00025712964
../Image/Train_Image\test\HFP-OM\IMG_20230413_120558_1.jpg,8,HFP-OM,8.0,HFP-OM,13.0,SJP-OM,11.0,SJP-LD,12.0,SJP-MD,1.0,4.919059e-08,2.1311908e-10,3.21104e-10,4.8572986e-09,7.27563e-11,9.2986105e-11,2.2084286e-07,6.3102656e-10,0.9999969,1.973596e-09,1.9978715e-07,5.011276e-07,4.5987017e-07,1.2851593e-06,3.9260502e-07
../Image/Train_Image\test\HFP-OM\IMG_20230413_120558_horizontal.jpg,8,HFP-OM,8.0,HFP-OM,11.0,SJP-LD,12.0,SJP-MD,13.0,SJP-OM,1.0,1.5431893e-06,8.061513e-09,2.1259537e-07,1.8551282e-07,1.1282038e-09,1.285625e-07,4.522667e-06,9.820134e-07,0.99969983,2.1528576e-06,3.6410863e-06,0.00019062696,5.0760245e-05,3.9090377e-05,6.228098e-06
../Image/Train_Image\test\HFP-OM\IMG_20230413_120559_1_move.jpg,8,HFP-OM,8.0,HFP-OM,13.0,SJP-OM,6.0,HFP-LD,11.0,SJP-LD,1.0,7.219119e-08,3.2123044e-09,3.926109e-10,1.4695203e-08,4.8322985e-11,3.1173016e-11,2.3079458e-06,2.5348632e-09,0.9999914,9.28974e-09,3.9871358e-07,1.4213609e-06,1.0884646e-06,2.6885348e-06,5.065936e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163228_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,1.0,FMP-LD,1.0,7.0417404e-06,9.349142e-06,4.278551e-07,2.8032355e-07,5.598769e-07,0.25349882,1.0583539e-06,1.2968676e-05,1.9470358e-08,0.7464589,1.2908639e-06,5.459946e-06,2.2095128e-06,1.0763686e-06,5.8187453e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163231_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,0.0,FMP-ED,1.0,2.2992723e-05,1.2612352e-07,1.0918631e-07,3.5135106e-06,5.32245e-07,0.10539586,1.0600508e-05,0.00012569023,2.0562176e-08,0.8944313,2.7487433e-06,8.073787e-07,6.8035257e-07,3.8667604e-06,1.2052391e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163234.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,1.0,FMP-LD,7.0,HFP-MD,1.0,3.9898129e-07,3.6563943e-05,9.101381e-08,2.3543143e-08,3.6661848e-07,0.00725532,3.0638155e-06,5.388889e-06,4.3073114e-09,0.9926958,2.0754462e-07,1.6496259e-07,1.7382039e-06,3.116337e-08,8.4223353e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163236.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,14.0,SJP-SD,1.0,2.8082588e-05,7.411965e-06,2.397712e-07,2.0519096e-06,4.19727e-07,0.15647101,8.503112e-06,1.8142846e-05,7.491064e-08,0.8434195,3.7498264e-06,1.2701855e-05,1.3826279e-06,5.0587164e-06,2.1731214e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163237_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,1.0,FMP-LD,1.0,0.0037599811,0.00040096138,7.6151926e-05,0.00024345132,0.00010695806,0.10088637,4.1264564e-05,0.0003617075,1.6697818e-07,0.89369375,5.137391e-06,2.2973718e-05,1.26700625e-05,1.18727985e-05,0.00037648843
../Image/Train_Image\test\HFP-SD\IMG_20230415_163238_1.jpg,9,HFP-SD,5.0,HFP-ED,9.0,HFP-SD,0.0,FMP-ED,1.0,FMP-LD,1.0,0.00057074614,7.81517e-05,1.5267324e-06,2.5845633e-05,9.996016e-06,0.6655016,4.1976714e-06,3.0984193e-05,1.3861678e-07,0.33373085,5.999e-07,1.7031338e-05,1.4021472e-06,1.2855144e-05,1.42059025e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163240.jpg,9,HFP-SD,5.0,HFP-ED,9.0,HFP-SD,7.0,HFP-MD,10.0,SJP-ED,1.0,2.2024018e-05,3.2447486e-05,1.6515769e-05,3.7476248e-06,1.21533685e-05,0.59050226,5.3558447e-06,9.453961e-05,1.1671633e-08,0.4092433,4.3018248e-05,4.3933296e-06,2.2989377e-06,1.3120563e-05,4.84411e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163249.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,3.0,FMP-OM,1.0,9.2590715e-05,2.9836726e-06,1.6662576e-06,7.760913e-06,2.1812534e-06,0.009384757,1.6959874e-06,1.6694579e-06,1.6528823e-08,0.99050224,5.89565e-08,2.8123407e-07,5.3792018e-08,2.16222e-06,6.785007e-09
../Image/Train_Image\test\HFP-SD\IMG_20230415_163250_2.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,6.0,HFP-LD,1.0,0.0020241912,2.0117532e-05,2.6471398e-05,1.8801517e-06,3.684669e-05,0.32814488,0.0002715836,0.00021865685,4.934002e-06,0.66921157,1.1147698e-05,5.3268445e-06,1.0789603e-05,3.7890818e-06,7.818187e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163252_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,7.0,HFP-MD,1.0,0.00030294294,8.0786344e-07,2.096376e-06,7.2440866e-07,1.3458859e-05,0.039738454,4.964962e-05,0.00020290812,2.5898787e-06,0.9596391,8.4535695e-06,2.3486551e-05,5.8129904e-06,7.5552384e-06,1.9969298e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163253_2.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,0.0,FMP-ED,1.0,0.00016646442,3.4559432e-06,3.4988957e-06,3.8763923e-07,1.5675364e-06,0.0051771863,0.00014427042,0.0035334697,6.7645495e-08,0.99058086,0.00013972519,8.167753e-05,5.2267686e-05,0.00010645141,8.622059e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163255_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,13.0,SJP-OM,1.0,0.0011665868,3.7564158e-05,1.1302558e-05,3.5415326e-07,0.0005826349,0.025882026,3.4950688e-05,0.00031082216,5.374216e-07,0.9701057,0.00037879305,0.00030568303,5.929848e-05,0.0011128518,1.0836516e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163256_2.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,4.0,FMP-SD,1.0,1.1473959e-05,1.7340996e-07,2.3132078e-07,1.0023974e-07,2.7865558e-06,0.0017158334,1.8759629e-08,2.782624e-07,1.2565705e-08,0.9982664,7.52552e-07,4.9826104e-07,2.416378e-07,1.3060398e-06,1.10279494e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163259.jpg,9,HFP-SD,5.0,HFP-ED,9.0,HFP-SD,11.0,SJP-LD,13.0,SJP-OM,1.0,0.00015956728,8.623505e-05,1.0554429e-06,2.0881744e-05,4.4815897e-06,0.82379353,9.952257e-05,0.0005440501,5.3929887e-07,0.1715489,3.8782946e-05,0.002532015,1.2378621e-05,0.0010793264,7.864598e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163302.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,11.0,SJP-LD,7.0,HFP-MD,1.0,0.00074596115,1.44548485e-05,0.00025356316,2.1806e-06,0.0012662341,0.10467573,5.8513953e-05,0.02237318,6.755824e-06,0.7614822,0.015802348,0.07507289,0.012035609,0.0015156688,0.0046948395
../Image/Train_Image\test\HFP-SD\IMG_20230415_163304_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,13.0,SJP-OM,1.0,0.0014590574,7.666315e-07,2.0404727e-06,2.7444655e-06,7.0308515e-06,0.44463506,1.7144912e-05,2.035603e-05,3.9024968e-07,0.5538047,5.093717e-06,8.895224e-06,2.7956262e-06,3.2657248e-05,1.2714695e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163307.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,6.0,HFP-LD,10.0,SJP-ED,1.0,0.0010862135,0.00045748721,9.467742e-06,3.1184114e-05,0.00017330731,0.115889505,0.0040343837,0.0010189139,4.9069935e-05,0.8720176,0.0018196283,0.0007431624,0.0006955838,0.000853557,0.0011209031
../Image/Train_Image\test\HFP-SD\IMG_20230415_163308_3.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,11.0,SJP-LD,13.0,SJP-OM,1.0,3.7502534e-05,5.0142216e-07,2.7997086e-07,3.4482886e-07,6.109644e-06,0.24908006,1.0131749e-06,4.274795e-05,2.772369e-07,0.7503688,3.285514e-05,0.0003445853,1.7830589e-05,4.4801305e-05,2.2328231e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163346.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,10.0,SJP-ED,1.0,0.00015360233,2.4391397e-07,1.2077001e-05,3.52763e-06,1.9867983e-05,0.07270429,3.362501e-06,0.00029085262,2.0108908e-07,0.92639154,0.00021993792,4.963797e-07,0.00019213847,3.7682634e-07,7.5312614e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163347_3.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,7.0,HFP-MD,1.0,0.0031117208,2.2866939e-06,2.583043e-05,4.8655356e-06,0.00029301032,0.022330116,4.420513e-05,0.0005953221,5.363034e-06,0.9726415,0.00043249392,2.4687874e-06,0.0005000535,4.1007075e-07,1.0275605e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163349_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,0.0,FMP-ED,1.0,6.6996977e-06,6.5232626e-08,2.0097806e-08,2.5567154e-08,5.5488886e-07,0.004562514,4.361518e-06,1.5584961e-05,6.809448e-08,0.99540734,1.6462764e-06,4.881076e-09,1.0268275e-06,2.2873823e-09,3.9385036e-08
../Image/Train_Image\test\HFP-SD\IMG_20230415_163351_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,0.0,FMP-ED,1.0,8.2760416e-05,1.2439874e-06,8.1063064e-07,1.6964589e-07,2.8190865e-05,0.0012482295,7.374242e-05,0.0002427764,1.2558576e-06,0.9982071,7.581728e-05,1.8478156e-08,3.4285105e-05,4.9951012e-08,3.6585147e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163352_3.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,0.0,FMP-ED,1.0,6.698333e-05,1.2224232e-06,8.610332e-09,6.9969934e-07,3.54146e-05,0.006845484,1.24017815e-05,0.0009671026,3.5891992e-06,0.9920344,2.5535293e-05,1.7295271e-07,4.745888e-06,5.106442e-07,1.8173935e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163354_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,0.0,FMP-ED,1.0,0.0017764355,3.1176862e-06,1.1037872e-05,0.00020504417,7.8625795e-05,0.03232626,0.0009777363,0.0018097864,4.3736185e-05,0.96258026,7.1454204e-05,6.457322e-06,5.871091e-05,2.837707e-07,5.1136485e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163356.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,7.0,HFP-MD,1.0,0.00031118665,4.6017867e-06,3.3662925e-06,2.6455783e-07,1.1531098e-05,0.09241332,1.0348078e-05,9.0520065e-05,3.036099e-07,0.9071435,5.5277555e-06,1.7274542e-07,4.1040926e-06,2.515782e-08,1.1965993e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163357.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,10.0,SJP-ED,12.0,SJP-MD,1.0,7.057882e-05,7.370416e-07,4.690313e-07,2.367018e-07,3.4839813e-06,0.0023262787,7.2286766e-06,5.44376e-05,2.6014465e-07,0.99733067,0.00013385923,1.03875664e-07,7.07585e-05,1.6464822e-08,8.9046233e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163358.jpg,9,HFP-SD,9.0,HFP-SD,10.0,SJP-ED,5.0,HFP-ED,12.0,SJP-MD,1.0,1.517787e-05,4.4315414e-07,1.6336143e-07,3.6101348e-08,1.9612557e-05,0.00026353035,7.2268966e-07,1.2296515e-05,5.7771384e-08,0.9988073,0.00083763635,6.773006e-08,4.132491e-05,3.6304503e-08,1.5273874e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163400.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,10.0,SJP-ED,1.0,0.00025021186,2.761671e-07,6.3160833e-06,7.5927346e-06,0.0001603587,0.01519193,0.00017179451,0.00088880595,1.0167942e-06,0.9826475,0.0004822928,7.306155e-07,0.00017034789,5.840361e-07,2.0193123e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163401_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,10.0,SJP-ED,1.0,7.776064e-05,4.802413e-07,1.3771734e-07,7.112891e-08,7.244819e-07,0.00083973753,1.4641323e-07,3.3565645e-06,1.0159837e-06,0.99907035,4.4932804e-06,4.318284e-09,7.543211e-07,5.2198246e-09,9.841617e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163403_1.jpg,9,HFP-SD,9.0,HFP-SD,10.0,SJP-ED,0.0,FMP-ED,12.0,SJP-MD,1.0,0.0034141517,1.5182555e-05,1.0664468e-05,1.0213222e-06,9.471936e-05,0.0004901772,6.450798e-05,1.4122157e-05,4.0855633e-05,0.99070895,0.00436311,1.3612637e-06,0.0007638984,6.0573266e-06,1.1095873e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163409.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,4.0,FMP-SD,1.0,0.000913243,3.5078826e-06,7.347013e-05,2.483247e-06,0.00015486224,0.009263218,7.167254e-06,2.7507114e-05,4.6145e-06,0.98944676,4.3438467e-05,1.5677649e-06,5.0360868e-05,1.1415341e-06,6.577544e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163411_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,10.0,SJP-ED,0.0,FMP-ED,1.0,5.8244277e-05,1.0892417e-06,3.1157174e-06,1.6580276e-06,6.3082603e-06,0.001392753,1.0809672e-06,2.6329852e-07,4.5656023e-07,0.9984498,7.360225e-05,1.4647028e-07,1.0597101e-05,3.7635484e-08,8.4585287e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163413.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,4.0,FMP-SD,1.0,0.0020272844,4.065762e-06,8.872471e-05,5.0831045e-06,0.00013318457,0.0034360765,2.4537207e-05,2.6225149e-05,4.165391e-06,0.99403846,0.000101722115,1.2897654e-06,0.000104744446,4.8313467e-07,4.0428995e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163419_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,4.0,FMP-SD,0.0,FMP-ED,1.0,3.5380162e-05,1.174172e-06,1.3219371e-06,1.2466393e-09,0.0013484505,0.05671955,6.129431e-07,2.2680745e-06,6.1363847e-09,0.9418718,3.5735218e-06,1.914431e-08,1.5718098e-05,1.1149091e-08,2.2700081e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163421_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,4.0,FMP-SD,1.0,0.00037056115,2.4029416e-06,5.460713e-06,6.185296e-08,0.00031982808,0.17412698,6.744009e-07,6.123958e-05,1.4938222e-07,0.8248912,5.3319854e-05,7.079122e-07,0.00015758396,9.154157e-07,8.913327e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163423_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,4.0,FMP-SD,12.0,SJP-MD,1.0,6.267301e-05,2.2532167e-06,3.6007023e-06,1.07406215e-07,0.00013652827,0.0029470874,1.0352795e-05,5.020762e-06,1.9089214e-07,0.99669266,6.8269044e-05,1.318039e-06,6.918797e-05,4.278463e-07,2.8224406e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163425_2.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,4.0,FMP-SD,2.0,FMP-MD,1.0,5.393083e-05,1.2057995e-05,7.990096e-05,2.1155458e-07,8.634502e-05,0.000468182,6.2277974e-07,8.0290357e-07,3.6498438e-06,0.9992642,6.589277e-06,1.0290794e-06,2.1713067e-05,3.0887588e-08,7.874521e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163427_2.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,12.0,SJP-MD,10.0,SJP-ED,1.0,5.5338067e-05,1.5848316e-07,3.625578e-07,4.6180737e-08,4.565167e-05,0.0016494085,2.9391173e-05,0.00013268457,1.6792146e-07,0.9974722,0.0001763297,3.6774154e-07,0.00043687492,2.5111876e-07,8.8249595e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163429_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,12.0,SJP-MD,7.0,HFP-MD,1.0,4.8952963e-05,2.3942694e-05,4.0467912e-05,9.22545e-06,2.2218192e-05,0.0068070577,5.659374e-05,0.0022457573,3.3278552e-06,0.98639804,0.0011558734,3.111752e-05,0.0031305284,1.0536693e-06,2.5759373e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163431.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,12.0,SJP-MD,1.0,4.427199e-06,2.2783336e-06,7.52316e-08,2.3736511e-08,4.5530403e-05,0.0026565704,0.00018735467,0.0015254673,1.6348395e-08,0.99487865,0.00026785056,1.2953827e-06,0.00042807823,8.4398255e-07,1.4665148e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163433_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,12.0,SJP-MD,1.0,0.00020457146,7.892738e-06,5.354702e-06,1.4407146e-06,0.00040015712,0.029764585,0.0014520974,0.007599016,5.9419876e-06,0.9546522,0.002063025,4.9604946e-06,0.0038074828,1.3840822e-06,3.0035279e-05
../Image/Train_Image\test\HFP-SD\IMG_20230415_163458.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,3.0,FMP-OM,7.0,HFP-MD,1.0,3.3873494e-05,6.2780274e-09,1.3246461e-06,8.311897e-05,8.4391843e-07,0.008000308,9.986945e-07,6.473282e-05,2.9670709e-08,0.99181056,3.0418882e-06,1.1313622e-07,8.8719224e-07,9.62966e-08,1.4692105e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163500_2.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,3.0,FMP-OM,6.0,HFP-LD,1.0,1.1738308e-06,2.852885e-09,7.033018e-08,1.40335505e-05,8.2437715e-08,0.000119770324,2.6086175e-06,2.1288663e-06,2.0744839e-08,0.99985814,9.947458e-07,1.4122415e-07,2.9107656e-07,2.0740697e-07,2.0880377e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163501_3.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,12.0,SJP-MD,7.0,HFP-MD,1.0,1.8000831e-08,8.397808e-09,4.1123602e-08,7.137796e-08,1.336458e-07,2.8637685e-05,6.474342e-08,5.895498e-07,9.992312e-09,0.99996924,3.568753e-08,3.017916e-07,8.844048e-07,1.7949507e-08,3.4186822e-08
../Image/Train_Image\test\HFP-SD\IMG_20230415_163510.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,0.0,FMP-ED,12.0,SJP-MD,1.0,4.8100024e-05,7.4743895e-08,7.478429e-07,1.9899885e-06,1.0063532e-07,0.001268986,5.0235603e-06,7.4316654e-06,8.145442e-07,0.9986395,5.7264374e-06,6.740498e-06,8.281092e-06,1.3396282e-06,5.0466087e-06
../Image/Train_Image\test\HFP-SD\IMG_20230415_163512.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,3.0,FMP-OM,1.0,1.4350105e-07,7.0625505e-10,1.8031734e-08,2.169153e-06,1.6558332e-09,0.0017594508,2.93942e-07,7.9446545e-06,1.1932617e-09,0.9982299,3.266488e-09,2.5240063e-09,3.722381e-08,7.0373147e-09,2.486421e-09
../Image/Train_Image\test\HFP-SD\IMG_20230415_163515_1.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,6.0,HFP-LD,1.0,2.5899588e-08,5.9704885e-10,1.1137886e-09,3.613395e-08,9.439413e-10,0.00021512076,5.940986e-07,1.8763684e-06,1.816076e-09,0.9997818,1.9251391e-07,1.00689725e-07,2.335578e-07,1.1209416e-08,3.251183e-08
../Image/Train_Image\test\HFP-SD\IMG_20230415_163517.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,11.0,SJP-LD,10.0,SJP-ED,1.0,5.9998914e-05,1.3203476e-05,6.33917e-06,9.9525685e-05,2.4359633e-06,0.011918194,1.3876384e-05,0.00013343115,2.4020815e-06,0.9845694,0.0003733087,0.002145472,0.00019069364,0.0002559303,0.00021599744
../Image/Train_Image\test\HFP-SD\IMG_20230415_163520.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,10.0,SJP-ED,7.0,HFP-MD,1.0,4.950705e-08,1.9216684e-07,1.2126944e-09,2.9142035e-07,2.6388605e-08,0.009277621,5.4903358e-06,3.876635e-05,4.4774033e-08,0.9905813,7.777549e-05,7.0324395e-06,3.843758e-06,6.9506677e-06,6.761628e-07
../Image/Train_Image\test\HFP-SD\IMG_20230415_163521_2.jpg,9,HFP-SD,9.0,HFP-SD,5.0,HFP-ED,7.0,HFP-MD,6.0,HFP-LD,1.0,3.0551604e-08,3.2953091e-09,5.215013e-09,5.4555596e-09,2.1612495e-08,0.0019061934,2.5106598e-07,2.9535288e-06,2.5906552e-09,0.9980903,6.513369e-08,2.7416018e-08,3.4379e-08,3.2943412e-09,1.0095913e-08
../Image/Train_Image\test\SJP-ED\IMG_20230330_165326_1.jpg,10,SJP-ED,12.0,SJP-MD,10.0,SJP-ED,14.0,SJP-SD,8.0,HFP-OM,1.0,2.4074134e-05,1.1620984e-06,4.7521084e-07,1.0068213e-07,3.94898e-07,9.1328974e-07,0.0001559191,1.3685857e-06,0.03223629,0.00093690306,0.33464757,0.008348925,0.55676544,0.005336829,0.061543595
../Image/Train_Image\test\SJP-ED\IMG_20230330_165328.jpg,10,SJP-ED,10.0,SJP-ED,12.0,SJP-MD,14.0,SJP-SD,11.0,SJP-LD,1.0,3.7789384e-06,1.7248713e-05,3.2218227e-07,8.605406e-08,4.6330556e-06,4.9141763e-06,0.0013021737,4.751575e-05,0.0030396613,0.0043330463,0.7256829,0.011841112,0.2319598,0.004009964,0.017752808
../Image/Train_Image\test\SJP-ED\IMG_20230330_165330.jpg,10,SJP-ED,10.0,SJP-ED,12.0,SJP-MD,13.0,SJP-OM,14.0,SJP-SD,1.0,4.422532e-06,3.5144236e-05,1.5849383e-06,9.0684516e-08,8.9580374e-07,4.0549583e-08,0.00018951998,7.13591e-07,0.0010847469,3.2319193e-05,0.8350503,0.0022518819,0.12769459,0.019099712,0.014554087
../Image/Train_Image\test\SJP-ED\IMG_20230330_165339_1.jpg,10,SJP-ED,12.0,SJP-MD,10.0,SJP-ED,14.0,SJP-SD,8.0,HFP-OM,1.0,2.1212163e-06,6.143509e-07,9.3792505e-06,3.4471134e-07,1.4894676e-06,7.749008e-08,0.00022712242,4.590295e-06,0.054917436,0.0003450694,0.41388297,0.010964271,0.45083484,0.0097313225,0.0590784
../Image/Train_Image\test\SJP-ED\IMG_20230330_165340.jpg,10,SJP-ED,14.0,SJP-SD,12.0,SJP-MD,8.0,HFP-OM,10.0,SJP-ED,1.0,2.1282008e-06,1.937989e-06,4.0154646e-06,9.826769e-07,8.7061017e-07,5.9847514e-07,0.0013077928,2.808032e-05,0.21556585,0.00034415425,0.20290229,0.021683328,0.24863881,0.01659958,0.29291958
../Image/Train_Image\test\SJP-ED\IMG_20230330_165340_1.jpg,10,SJP-ED,10.0,SJP-ED,12.0,SJP-MD,14.0,SJP-SD,11.0,SJP-LD,1.0,7.667737e-06,3.6612488e-05,7.729398e-05,1.0679593e-07,7.091444e-06,2.2516913e-06,0.0010639561,1.9085935e-05,0.010443599,0.00043013407,0.60094756,0.015129535,0.2705284,0.0036630302,0.097643666
