图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,开花成熟-中旱-预测置信度,开花成熟-轻旱-预测置信度,开花成熟-适宜-预测置信度,开花成熟-重旱-预测置信度,抽穗开花-中旱-预测置信度,抽穗开花-轻旱-预测置信度,抽穗开花-适宜-预测置信度,抽穗开花-重旱-预测置信度,起身拔节-中旱-预测置信度,起身拔节-轻旱-预测置信度,起身拔节-适宜-预测置信度,起身拔节-重旱-预测置信度
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163240.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,1.0,4.7051494e-06,1.4983795e-05,9.590791e-06,7.848971e-05,3.7798087e-05,2.0363555e-06,5.7251093e-08,0.9997676,7.688714e-05,4.9652413e-06,1.6883542e-06,4.2470342e-07
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163249.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,3.6035306e-09,1.9439831e-07,2.6450788e-08,1.18080024e-07,1.1299508e-08,2.395608e-08,4.026012e-10,0.99999726,2.2953554e-06,3.5934826e-09,5.9234495e-10,6.905716e-11
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163250_2.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,5.6075134e-08,1.8596684e-06,2.186258e-07,1.4315825e-06,2.0656147e-07,5.046646e-07,2.7228562e-09,0.99998844,7.297274e-06,5.5564094e-08,7.078492e-09,1.3921665e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163252_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,1.6830238e-07,1.0980955e-06,4.266466e-07,1.25479955e-05,8.7263214e-07,5.480299e-07,5.403697e-09,0.9999676,1.641328e-05,1.9373924e-07,3.331041e-08,5.3150426e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163253_2.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,4.0,抽穗开花-中旱,1.0,3.488741e-08,9.419426e-07,7.393279e-07,1.6206895e-06,9.782452e-07,1.4758058e-07,3.4232321e-09,0.99998367,1.1583435e-05,2.0410587e-07,2.2199274e-08,4.7893325e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163255_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,4.0,抽穗开花-中旱,1.0,1.0257191e-06,8.450514e-06,2.7747028e-06,0.00015547761,4.3743865e-05,6.72246e-06,1.1046108e-07,0.999584,0.00019341309,2.2181812e-06,3.68047e-07,3.5560012e-07
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163256_2.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,1.0406925e-08,2.1603225e-07,4.2346482e-08,1.6219356e-07,2.8419782e-08,2.8560686e-08,1.642352e-09,0.9999907,8.811653e-06,3.935354e-08,7.408809e-09,1.1440672e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163259.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,1.0,7.816139e-06,8.392061e-06,9.484878e-06,0.0008275838,2.825188e-05,3.4954433e-06,2.1665413e-07,0.9990157,8.357753e-05,1.1691862e-05,2.0754678e-06,5.07758e-07
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163302.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,1.0,4.44992e-05,8.894438e-05,2.491888e-05,0.0016665356,0.001856398,3.714804e-05,7.243161e-06,0.9767718,0.019040585,0.00030255876,5.969684e-05,3.37495e-05
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163304_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,1.8990622e-08,1.4697582e-07,8.887769e-08,2.8632775e-07,4.57326e-08,1.2602051e-08,7.2226797e-10,0.99999726,2.0409182e-06,6.8682496e-08,1.7065377e-08,1.1170586e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163307.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,5.0,抽穗开花-轻旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,2.2995071e-05,0.0010429827,0.00033039865,0.00084331515,0.000411906,0.0020112023,2.001138e-05,0.99480504,0.0003135801,0.00010814232,2.7411797e-05,7.906803e-06
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163308_3.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,1.0,3.3418453e-07,1.3932433e-06,2.64644e-07,2.3866292e-05,9.490897e-07,1.5589134e-07,8.1546485e-09,0.99996567,6.983924e-06,2.6684327e-07,1.213333e-07,1.4330703e-08
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163346.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,1.0,开花成熟-轻旱,1.0,1.1211807e-09,2.0674808e-08,4.582908e-09,1.3390224e-08,4.6865644e-08,4.0316173e-09,1.627844e-11,0.9999994,5.230846e-07,1.8507511e-09,5.0942008e-11,8.654312e-11
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163347_3.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,2.0,开花成熟-适宜,1.0,4.1584607e-09,5.5930062e-08,8.356316e-08,7.09171e-08,3.4132108e-07,4.5455735e-08,1.9642268e-10,0.99999774,1.6353939e-06,2.0517795e-08,1.0497063e-09,8.1203094e-10
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163349_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,4.0,抽穗开花-中旱,1.0,7.657507e-09,3.288232e-08,2.0460133e-08,4.760346e-08,4.483059e-08,1.3852869e-08,2.7180055e-10,0.9999969,3.0707654e-06,8.261298e-09,5.896079e-10,3.7371828e-10
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163351_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,1.0,2.3106088e-08,2.7945242e-07,1.8237147e-07,9.323266e-07,1.7819261e-06,5.356102e-07,3.7945873e-09,0.9999907,5.3812337e-06,1.4929707e-07,3.4935914e-09,2.649125e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163352_3.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,1.6014205e-08,4.1325728e-07,1.05283114e-07,3.1173448e-07,2.9289995e-07,2.3928243e-07,5.9836496e-09,0.9999956,2.8379704e-06,6.918133e-08,4.9705644e-09,1.7682135e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163354_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,1.0,1.0132511e-09,3.210387e-08,9.187077e-09,1.9611579e-07,9.506154e-09,9.101168e-08,3.6136456e-09,0.99999845,1.226534e-06,4.784975e-09,4.116039e-10,1.3550028e-10
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163356.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,6.770819e-12,5.9752325e-10,6.323536e-11,4.2079443e-10,3.956254e-11,4.0089102e-11,9.471003e-13,1.0,3.5407183e-08,2.2312348e-11,2.3675285e-12,3.0695284e-13
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163357.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,5.0,抽穗开花-轻旱,1.0,1.7727745e-09,4.7909513e-08,1.09576845e-08,4.0291313e-09,5.145313e-09,1.1499159e-08,2.2445293e-10,0.9999987,1.2091988e-06,3.0625131e-09,1.3019236e-10,5.448217e-11
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163358.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,1.0,2.0442473e-08,1.9910004e-07,6.701449e-08,3.4397564e-07,3.4562373e-07,7.6885414e-08,7.321282e-10,0.9999974,1.5771192e-06,1.3166193e-08,8.4965146e-10,6.052689e-10
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163400.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,2.0,开花成熟-适宜,1.0,1.3416359e-07,5.89549e-07,8.238008e-07,6.238582e-07,7.201128e-06,3.6543915e-07,3.4674525e-09,0.99998224,7.609578e-06,3.43028e-07,8.128882e-09,1.7338486e-08
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163401_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,4.0,抽穗开花-中旱,1.0,5.994806e-10,1.08731264e-07,4.991369e-09,1.1350399e-08,1.7982567e-08,1.11491785e-08,7.040106e-11,0.99999917,6.5692643e-07,7.3064527e-10,3.150891e-11,2.1761528e-11
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163403_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,5.0,抽穗开花-轻旱,1.0,1.3974226e-09,1.9675767e-08,2.720737e-09,5.451085e-09,1.2632273e-09,9.4985335e-09,3.20433e-10,0.9999994,6.335315e-07,1.2979061e-09,6.269501e-11,2.2640329e-11
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163409.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,7.9804585e-10,4.508889e-09,1.2016086e-09,6.537376e-08,1.6844919e-09,2.91028e-09,1.1904527e-10,0.9999994,4.650122e-07,7.424587e-10,1.152111e-10,5.4246004e-11
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163411_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,1.0,1.1740545e-08,4.3811614e-08,1.5087155e-08,1.3559301e-07,4.706984e-08,7.164451e-08,1.6796164e-09,0.9999963,3.3520905e-06,1.97038e-08,1.770388e-09,1.0971035e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163413.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,1.0,3.2016603e-10,3.5618886e-09,3.7567668e-10,4.6616904e-08,8.236769e-10,6.1218093e-09,3.195974e-10,0.9999993,6.8496246e-07,5.119782e-10,6.832322e-11,2.0907073e-11
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163419_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,1.0,2.9435887e-06,5.329467e-07,1.639322e-07,0.00016396091,3.8108533e-06,4.5727202e-07,1.2523883e-08,0.9997223,0.000105323576,2.0936997e-07,3.9758177e-08,1.5491804e-07
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163421_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,5.0,抽穗开花-轻旱,1.0,7.232952e-10,2.1434474e-09,9.747995e-10,9.170792e-08,2.5923697e-09,2.9936442e-09,5.812713e-11,0.9999994,4.864065e-07,9.0568186e-10,5.6681933e-11,2.9963948e-11
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163423_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,5.0,抽穗开花-轻旱,1.0,2.3169367e-08,3.8438536e-08,6.5882104e-09,6.753125e-06,7.429613e-08,9.428904e-08,1.3732836e-09,0.99998856,4.372383e-06,6.6400854e-09,7.6202855e-10,7.2930645e-10
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163425_2.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,1.0,开花成熟-轻旱,1.0,8.40402e-10,2.459853e-09,5.137784e-10,4.3632888e-08,1.0406499e-09,7.5878687e-10,3.1324252e-11,0.99999976,2.069473e-07,5.1414895e-10,2.617209e-11,7.402155e-12
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163427_2.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,1.0,7.892155e-06,9.541619e-07,7.002368e-07,0.00022140863,1.436403e-05,6.8882406e-07,5.2783633e-08,0.99954057,0.00021001148,2.122211e-06,4.7840473e-07,2.3752284e-07
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163429_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,3.0,开花成熟-重旱,4.0,抽穗开花-中旱,1.0,2.5699744e-06,1.1247835e-06,1.2400301e-07,2.7287419e-05,3.277e-06,3.5616625e-07,4.145539e-08,0.99974614,0.00021737746,7.623174e-07,2.3119225e-07,3.13021e-07
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163431.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,4.0,抽穗开花-中旱,8.0,起身拔节-中旱,1.0,4.748373e-05,6.3473294e-06,2.9112757e-06,0.0014985543,0.00022516021,5.6186195e-06,1.7170261e-07,0.99806255,0.00014657491,2.6615987e-06,2.2549897e-07,5.457e-07
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163433_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,1.0,4.1694857e-06,2.7126625e-06,4.540271e-07,0.00019313706,1.273073e-05,4.5070095e-07,6.770986e-09,0.99975616,2.9644074e-05,3.6477024e-07,1.8399868e-08,4.901197e-08
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163458.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,3.0,开花成熟-重旱,1.0,7.582778e-09,9.288067e-08,4.0422762e-08,4.5310998e-08,1.6352002e-08,2.2601148e-08,2.1419888e-09,0.9999976,2.1903675e-06,3.483922e-08,2.905383e-09,5.5636873e-10
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163500_2.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,2.0,开花成熟-适宜,1.0,开花成熟-轻旱,1.0,9.849359e-08,3.7675161e-07,6.117149e-07,2.5884748e-07,2.0189998e-07,9.008711e-08,1.5378141e-08,0.9999901,7.870744e-06,3.13023e-07,2.326053e-08,7.839106e-09
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163501_3.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,2.0,开花成熟-适宜,1.0,1.4387974e-08,1.0883989e-07,5.6499115e-08,3.2584435e-08,2.3076359e-08,5.125173e-09,6.347236e-10,0.99999833,1.4016128e-06,2.202184e-08,3.0946372e-09,9.562175e-10
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163510.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,2.0,开花成熟-适宜,4.0,抽穗开花-中旱,1.0,5.434259e-06,1.0357079e-05,3.5689332e-05,9.087021e-06,2.7003362e-05,1.9985976e-06,1.01294084e-07,0.99984753,5.3563523e-05,4.6152168e-06,8.349919e-07,7.965649e-07
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163512.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,1.0,开花成熟-轻旱,2.0,开花成熟-适宜,1.0,1.2230541e-06,1.8887941e-06,1.862736e-06,6.553983e-07,5.470703e-07,2.148713e-07,8.955316e-08,0.9999715,1.9707493e-05,1.794373e-06,1.4494286e-07,5.3122896e-08
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163515_1.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,3.0,开花成熟-重旱,1.0,1.9003282e-07,1.7788382e-06,7.8190504e-07,3.444611e-06,4.229919e-06,5.5648843e-07,2.3968703e-08,0.99995947,2.888933e-05,5.0558606e-07,3.4750755e-08,3.2209524e-08
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163517.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,2.0,开花成熟-适宜,3.0,开花成熟-重旱,1.0,9.631693e-06,9.506698e-06,1.9681962e-05,1.8906076e-05,1.0628168e-05,9.866437e-07,3.5546924e-07,0.9998367,7.4473646e-05,1.1123226e-05,4.0828336e-06,1.3220202e-06
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163520.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,3.0,开花成熟-重旱,8.0,起身拔节-中旱,4.0,抽穗开花-中旱,1.0,0.0032238364,0.00072798773,0.0010103228,0.009227356,0.004643708,0.0002036818,3.854462e-05,0.973962,0.005841069,0.00026723163,0.00011245439,0.00020455857
../Image/Train_Image\test\抽穗开花-重旱\IMG_20230415_163521_2.jpg,7,抽穗开花-重旱,7.0,抽穗开花-重旱,8.0,起身拔节-中旱,2.0,开花成熟-适宜,3.0,开花成熟-重旱,1.0,2.3676832e-06,3.8688004e-06,1.19862025e-05,5.6259373e-06,2.5556778e-06,6.2368275e-07,1.0807368e-07,0.9999088,5.9275233e-05,2.8516274e-06,4.734129e-07,2.091787e-07
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145353.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,0.00015545095,2.5087747e-05,8.0206055e-06,0.00029556235,0.00011946377,0.00011698644,0.002334734,0.0019086573,0.9385919,0.0086065205,0.01709231,0.02875019
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145409.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,3.1583883e-07,3.423741e-08,2.887067e-09,5.212226e-07,1.7294218e-07,6.4899876e-07,6.740794e-05,1.1961306e-05,0.99792516,9.228629e-05,0.00055076374,0.0013493886
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145418.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,6.0,抽穗开花-适宜,1.0,8.776815e-06,7.6168993e-07,1.355964e-07,1.1694381e-05,5.6724525e-06,8.642267e-06,0.00030597352,0.00010448178,0.9910796,0.00024244,0.0015655606,0.0066225515
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145419.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,6.0,抽穗开花-适宜,11.0,起身拔节-重旱,10.0,起身拔节-适宜,1.0,1.3257456e-06,2.408822e-07,2.109238e-08,2.3464909e-06,2.0272005e-06,1.8767334e-05,0.0044733575,2.1462094e-05,0.99131423,9.16168e-05,0.00047288463,0.003592977
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145502.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,3.6691028e-05,3.8067894e-06,6.776432e-07,6.741849e-05,2.9947772e-05,5.0345632e-05,0.00013553697,0.00013603982,0.99023855,0.00041154912,0.0014521034,0.0073421057
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145503.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,9.0,起身拔节-轻旱,1.0,3.4782086e-05,1.4679886e-05,2.4733713e-06,0.000267438,0.00063017907,0.00068697165,4.6977293e-05,0.00026354624,0.994024,0.00064537814,0.00052368117,0.0028275924
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145515_1.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,6.0,抽穗开花-适宜,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,1.0,4.331269e-06,1.4060098e-06,1.2027012e-07,8.908133e-05,2.843398e-05,0.0006765088,0.00089656806,1.6229587e-05,0.9975439,2.9436595e-05,0.00016242538,0.0005444161
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145516.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,6.0,抽穗开花-适宜,1.0,8.508913e-07,1.7596784e-07,1.6693518e-08,1.6548096e-05,1.1579413e-05,4.2048567e-05,7.730907e-05,9.668044e-06,0.99937433,3.360227e-05,8.933804e-05,0.00034332054
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145519.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,6.0,抽穗开花-适宜,1.0,7.790854e-06,1.3184723e-06,9.734074e-08,6.22782e-05,1.42015415e-05,0.00015296544,0.00024087,4.798271e-05,0.998319,8.0222075e-05,0.00030138658,0.0007630685
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145520.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,5.0,抽穗开花-轻旱,6.0,抽穗开花-适宜,11.0,起身拔节-重旱,1.0,9.659943e-06,1.3024405e-06,1.7158024e-07,5.3164415e-05,5.32257e-05,0.0008648517,0.0008142347,4.1804826e-05,0.9970687,5.384966e-05,0.00021630399,0.00080584106
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145523_1.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,9.0,起身拔节-轻旱,1.0,2.4805179e-06,4.8367497e-07,6.1976145e-08,1.0301199e-05,1.1866811e-05,1.547498e-05,4.212827e-05,3.0387178e-05,0.99720144,0.00020944749,0.00033692058,0.0021327895
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145524.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,9.0,起身拔节-轻旱,10.0,起身拔节-适宜,1.0,3.1150444e-06,8.0841613e-07,4.913522e-08,1.3363294e-05,6.3360276e-06,9.442554e-06,3.4343862e-05,4.650324e-05,0.99809617,0.00021382963,0.0001604647,0.0014116525
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145538_1.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,6.0,抽穗开花-适宜,5.0,抽穗开花-轻旱,11.0,起身拔节-重旱,1.0,7.6434524e-08,1.8303812e-08,7.3308026e-10,7.732625e-07,4.6187574e-07,3.439887e-05,4.1654002e-05,2.7030883e-06,0.99988925,4.2890565e-06,6.2850004e-06,1.9853325e-05
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145541.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,6.0,抽穗开花-适宜,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,1.0,3.471701e-06,4.562901e-07,5.743623e-08,2.347531e-05,3.2613752e-05,0.00034680843,0.010826215,2.6843005e-05,0.98768413,5.333458e-05,0.00016640637,0.00082389667
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145635_2.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,1.6013922e-06,2.3221112e-07,3.1137255e-08,8.573094e-06,4.4557906e-05,6.810617e-05,2.4583242e-05,4.188707e-05,0.9994486,4.0155137e-05,2.8382106e-05,0.00028965765
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145635_3.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,4.0,抽穗开花-中旱,1.0,8.1135846e-07,2.1512437e-07,2.3330013e-08,6.2034514e-06,4.4447715e-05,0.00011032319,2.4861512e-05,3.2322776e-05,0.9995684,3.2436194e-05,2.0981504e-05,0.00015576709
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145641.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,7.0,抽穗开花-重旱,10.0,起身拔节-适宜,1.0,5.210119e-06,5.485238e-07,7.628928e-08,7.6089545e-06,5.3448173e-05,2.7679165e-05,1.1732487e-05,0.00011262377,0.9988558,5.52525e-05,0.00011068584,0.0007452629
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145641_1.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,5.0,抽穗开花-轻旱,7.0,抽穗开花-重旱,1.0,8.2974236e-07,1.1663613e-07,1.3733693e-08,2.8590848e-06,8.774401e-06,5.3348333e-05,1.9109462e-05,4.8484235e-05,0.99966526,2.3225504e-05,3.465891e-05,0.00014023733
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145644_1.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,10.0,起身拔节-适宜,5.0,抽穗开花-轻旱,1.0,1.2404286e-07,1.1410794e-08,6.212689e-10,2.1170738e-06,3.7413432e-07,5.742216e-06,3.9288684e-06,1.8069254e-06,0.999954,1.666767e-06,6.3077755e-06,2.393535e-05
../Image/Train_Image\test\起身拔节-中旱\IMG_20230330_145645.jpg,8,起身拔节-中旱,8.0,起身拔节-中旱,11.0,起身拔节-重旱,6.0,抽穗开花-适宜,10.0,起身拔节-适宜,1.0,4.6932863e-07,1.4914984e-07,8.586943e-09,6.467363e-06,2.0319974e-06,1.9395291e-05,5.0011884e-05,7.4931845e-06,0.9997576,1.0246208e-05,4.2882893e-05,0.000101582686
